Word_ID,Word,Valence_Mean,Valence_SD,Valence_N,Arousal_Mean,Arousal_SD,Arousal_N,Men_Valence_Mean,Men_Valence_SD,Men_Valence_N,Women_Valence_Mean,Women_Valence_SD,Women_Valence_N,Men_Arousal_Mean,Men_Arousal_SD,Men_Arousal_N,Women_Arousal_Mean,Women_Arousal_SD,Women_Arousal_N,NOM,subTF,NOS,AOA,Compositionality,Concreteness,EER,Familiarity,Imageability,SER,sF,sNOM,ST,RT (ms),log_subTF,Exclusion_Reason,Candidate_Status
9747,遗传,-0.17,0.58,23,2.52,1.16,27,-0.43,0.79,7,-0.06,0.44,16,2.89,1.05,9,2.33,1.19,18,1,307,18,2.3,4.230769231,3.916666667,3.692307692,6.909090909,6.307692308,3.352941176,4.384615385,1.5,6.0,608.2482759,2.4885507165004443,,excluded
9760,疑惑,-0.48,0.75,21,1.89,0.92,28,-0.4,0.7,10,-0.55,0.82,11,1.79,0.8,14,2.0,1.04,14,2,152,26,2.166666667,5.857142857,3.733333333,4.0,5.571428571,6.25,4.4,4.2,1.466666667,5.733333333,633.5518519,2.184691430817599,,excluded
9761,疑问,-0.31,0.68,26,2.72,1.02,25,-0.4,0.74,15,-0.18,0.6,11,2.58,0.79,12,2.85,1.21,13,2,344,20,2.461538462,4.692307692,5.363636364,3.666666667,5.954545455,6.090909091,2.9375,4.769230769,1.285714286,6.0,571.4037037,2.537819095073274,,excluded
9770,以后,-0.08,0.7,25,1.81,1.11,27,-0.08,0.51,12,-0.08,0.86,13,1.86,1.07,7,1.8,1.15,20,1,3750,10,2.75,3.8,4.846153846,4.75,6.954545455,6.0,3.0,5.6875,1.642857143,5.5,578.1740741,3.574147064150723,,excluded
9771,以来,0.22,0.73,18,1.14,0.77,22,0.44,1.01,9,0.0,0.0,9,0.67,0.5,9,1.46,0.78,13,1,1266,11,2.928571429,4.866666667,3.071428571,3.857142857,5.285714286,5.142857143,2.5625,4.6875,2.0,4.615384615,585.4740741,3.1027766148834415,,excluded
9772,以前,0.04,0.68,25,1.04,0.91,24,0.0,0.67,10,0.07,0.7,15,0.9,0.74,10,1.14,1.03,14,1,4628,13,2.466666667,3.866666667,2.714285714,4.692307692,6.272727273,4.416666667,3.352941176,5.933333333,1.272727273,5.818181818,556.3321429,3.6654871807828107,,excluded
9773,以上,0.27,0.7,22,1.74,1.1,19,0.33,0.89,12,0.2,0.42,10,1.67,1.12,9,1.8,1.14,10,2,448,7,2.133333333,3.0,3.714285714,3.6,5.727272727,4.4375,3.625,4.933333333,1.733333333,4.5625,538.2633333,2.6522463410033232,,excluded
9774,以为,-0.08,0.64,25,1.15,1.18,20,0.0,0.74,12,-0.15,0.55,13,1.43,1.4,7,1.0,1.08,13,1,5192,8,1.583333333,4.0,4.0625,3.333333333,6.363636364,6.133333333,2.647058824,5.1875,1.733333333,4.6875,544.0875,3.715418322595056,,excluded
9783,椅子,0.42,0.83,24,1.14,1.21,22,0.5,0.85,10,0.36,0.84,14,1.08,1.44,12,1.2,0.92,10,1,762,15,2.0,4.0,6.833333333,3.0,5.545454545,6.5,4.0,4.133333333,1.384615385,6.2,583.9,2.8825245379548803,,excluded
9789,义务,0.54,0.86,26,1.7,1.11,23,0.77,0.83,13,0.31,0.85,13,1.71,1.38,7,1.69,1.01,16,3,423,8,1.692307692,5.583333333,4.785714286,3.928571429,5.227272727,5.166666667,3.5,4.833333333,1.466666667,5.769230769,578.6178571,2.6273658565927325,外部常模义项数>2,excluded
9796,艺术,1.12,1.01,25,1.96,1.17,25,1.25,0.87,12,1.0,1.15,13,2.55,1.21,11,1.5,0.94,14,3,805,9,2.8,4.1,4.769230769,4.642857143,6.181818182,4.6,4.4,5.214285714,1.923076923,5.5,501.8653846,2.906335041805091,外部常模义项数>2,excluded
9799,议会,0.55,0.91,22,1.8,1.08,25,0.45,0.93,11,0.64,0.92,11,1.64,1.03,11,1.93,1.14,14,1,181,11,3.0,5.266666667,5.625,2.5,4.681818182,5.333333333,3.176470588,2.6875,1.333333333,4.8125,625.3,2.2600713879850747,,excluded
9800,议论,-0.08,0.93,26,2.29,1.0,24,-0.11,1.05,9,-0.06,0.9,17,2.09,1.14,11,2.46,0.88,13,2,94,11,2.416666667,5.5,5.153846154,3.5,5.454545455,5.214285714,3.294117647,4.4,1.692307692,5.8,570.5448276,1.9777236052888478,,excluded
9804,异常,-0.88,0.78,25,2.68,0.85,25,-0.69,0.7,16,-1.22,0.83,9,2.38,0.92,8,2.82,0.81,17,3,569,17,3.090909091,2.538461538,3.7,3.615384615,6.863636364,2.4,3.529411765,3.533333333,1.538461538,5.0,635.2310345,2.7558748556724915,外部常模义项数>2,excluded
9817,抑制,-0.92,1.1,24,2.08,1.13,26,-0.9,0.88,10,-0.93,1.27,14,1.75,1.16,8,2.22,1.11,18,1,168,15,3.571428571,3.2,3.8125,3.133333333,6.181818182,4.461538462,3.0,2.466666667,1.333333333,4.0,615.3423077,2.2278867046136734,,excluded
9830,意见,0.33,0.87,24,2.43,0.84,28,0.31,1.11,13,0.36,0.5,11,2.36,0.84,14,2.5,0.85,14,2,1701,17,2.75,4.230769231,3.2,3.928571429,5.772727273,4.071428571,4.25,5.428571429,1.733333333,5.466666667,550.92,3.230959555748569,,excluded
9833,意识,0.4,0.76,25,1.92,1.09,26,0.33,0.62,15,0.5,0.97,10,2.38,1.41,8,1.72,0.89,18,2,2142,20,2.454545455,3.444444444,4.153846154,4.2,5.409090909,6.555555556,2.75,3.714285714,1.666666667,5.545454545,563.4,3.3310221710418286,,excluded
9835,意思,0.26,0.71,27,1.23,0.87,22,0.0,0.45,11,0.44,0.81,16,1.36,0.81,11,1.09,0.94,11,5,5301,22,1.533333333,3.615384615,4.428571429,3.5625,6.333333333,4.125,3.25,6.133333333,2.2,4.9375,526.0333333,3.7244397233970745,外部常模义项数>2,excluded
9836,意图,-0.23,1.03,26,2.05,0.95,22,-0.23,1.17,13,-0.23,0.93,13,1.71,0.95,7,2.2,0.94,15,1,252,21,3.909090909,4.6,3.692307692,3.214285714,5.818181818,5.1,3.466666667,4.142857143,1.692307692,5.4,586.7074074,2.403120521175818,,excluded
9837,意外,-1.0,1.02,26,3.33,0.58,21,-1.08,1.19,13,-0.92,0.86,13,3.3,0.48,10,3.36,0.67,11,2,1567,18,2.533333333,4.133333333,4.466666667,4.0625,6.0,4.571428571,4.0625,4.3125,1.6,5.411764706,524.6793103,3.1953460583484197,,excluded
9840,意义,1.08,0.93,26,1.79,1.1,24,1.18,1.17,11,1.0,0.76,15,2.08,1.24,12,1.5,0.9,12,2,2259,16,2.571428571,3.857142857,4.1875,3.466666667,6.476190476,5.583333333,3.235294118,4.6,1.625,5.769230769,553.8807692,3.3541084391474008,,excluded
9842,毅力,1.79,0.92,28,2.76,1.16,25,1.58,0.9,12,1.94,0.93,16,3.09,0.83,11,2.5,1.34,14,1,50,17,3.214285714,3.625,3.75,4.142857143,6.0,4.357142857,2.866666667,4.25,1.285714286,5.5625,604.8653846,1.7075701760979363,,excluded
9846,因素,0.04,0.34,26,1.33,0.77,18,0.14,0.36,14,-0.08,0.29,12,1.57,0.53,7,1.18,0.87,11,2,339,16,2.933333333,4.666666667,4.0,2.8,5.454545455,4.846153846,2.571428571,3.3125,1.4,5.076923077,618.7392857,2.531478917042255,,excluded
9855,阴谋,-2.08,1.1,24,2.71,1.1,31,-1.92,1.38,12,-2.25,0.75,12,2.67,1.12,9,2.73,1.12,22,2,448,17,4.090909091,3.8,4.769230769,3.5,4.590909091,3.5,4.0,3.285714286,1.461538462,6.1,610.9107143,2.6522463410033232,,negative_pool
9862,音乐,1.0,0.96,25,1.96,1.4,24,1.09,0.94,11,0.93,1.0,14,1.83,1.47,12,2.08,1.38,12,1,1721,14,1.727272727,5.636363636,5.615384615,5.125,6.363636364,4.916666667,5.411764706,6.642857143,1.166666667,6.25,514.0444444,3.236033147117636,,excluded
9865,音响,0.43,0.73,23,1.73,1.31,26,0.38,0.65,13,0.5,0.85,10,1.63,1.6,8,1.78,1.22,18,3,114,18,2.375,3.714285714,6.4375,2.285714286,6.181818182,3.785714286,4.647058824,4.538461538,1.153846154,6.0,599.7285714,2.060697840353612,外部常模义项数>2,excluded
9879,银行,0.23,0.43,22,2.11,1.26,28,0.2,0.42,10,0.25,0.45,12,2.07,0.92,14,2.14,1.56,14,1,1019,17,2.363636364,3.769230769,6.4,3.142857143,6.142857143,5.076923077,4.466666667,4.0,1.4,6.066666667,573.2785714,3.0086001717619175,,excluded
9886,引进,1.08,0.7,25,2.12,1.01,25,1.15,0.9,13,1.0,0.43,12,2.31,1.03,13,1.92,1.0,12,2,64,11,3.071428571,3.461538462,4.214285714,3.785714286,5.333333333,6.25,2.266666667,3.428571429,1.5,4.4375,627.596,1.8129133566428555,,excluded
9898,饮食,0.54,0.88,24,2.13,0.96,31,0.67,1.07,12,0.42,0.67,12,2.0,1.0,9,2.18,0.96,22,2,172,16,1.857142857,3.928571429,5.4375,4.4,6.380952381,4.916666667,5.058823529,4.533333333,1.6875,5.769230769,571.6285714,2.2380461031287955,,excluded
9900,隐蔽,-0.08,0.84,26,2.16,1.03,25,0.0,1.1,11,-0.13,0.64,15,2.5,0.8,12,1.85,1.14,13,2,164,25,2.571428571,6.333333333,4.8,3.083333333,4.727272727,4.615384615,4.733333333,2.923076923,1.461538462,5.769230769,688.0173913,2.2174839442139063,,excluded
9901,隐藏,-0.4,0.82,25,1.73,1.12,22,-0.18,0.75,11,-0.57,0.85,14,1.91,1.14,11,1.55,1.13,11,1,774,28,1.928571429,5.6,4.6,2.916666667,5.363636364,4.923076923,4.066666667,3.785714286,1.230769231,5.846153846,593.448,2.88930170250631,,excluded
9912,印刷,0.0,0.0,23,1.42,1.14,24,0.0,0.0,8,0.0,0.0,15,1.07,0.92,14,1.9,1.29,10,1,94,13,2.071428571,5.375,6.133333333,2.214285714,4.545454545,3.333333333,3.117647059,3.416666667,1.6,5.9375,682.3166667,1.9777236052888478,,excluded
9915,印象,0.25,0.44,24,2.07,0.87,27,0.29,0.49,7,0.24,0.44,17,2.12,0.99,17,2.0,0.67,10,1,1251,16,2.466666667,4.5,3.266666667,4.916666667,5.954545455,4.230769231,3.875,4.923076923,1.692307692,4.666666667,644.7592593,3.097604328874411,,excluded
9918,应酬,-0.24,0.66,25,2.0,0.98,22,-0.2,0.63,10,-0.27,0.7,15,1.92,1.0,12,2.1,0.99,10,2,40,20,3.928571429,2.769230769,4.642857143,3.4,4.636363636,5.666666667,4.823529412,3.846153846,1.769230769,5.833333333,576.1821429,1.6127838567197355,,excluded
9919,应当,0.22,0.85,23,1.57,1.16,23,0.13,0.35,8,0.27,1.03,15,1.31,1.03,13,1.9,1.29,10,1,234,13,2.25,4.181818182,3.428571429,3.266666667,6.095238095,3.769230769,3.166666667,4.846153846,1.5625,4.916666667,583.87,2.3710678622717363,,excluded
9920,应付,-0.5,1.01,22,2.15,1.26,26,-0.67,1.21,6,-0.44,0.96,16,2.0,1.41,8,2.22,1.22,18,3,730,12,2.5,4.642857143,3.066666667,3.214285714,6.045454545,4.5,3.8,4.466666667,1.866666667,4.866666667,607.22,2.8639173769578603,外部常模义项数>2,excluded
9921,应该,0.3,0.79,30,1.94,1.39,17,0.3,0.48,10,0.3,0.92,20,1.5,1.05,6,2.18,1.54,11,1,5960,15,1.214285714,5.230769231,2.714285714,3.8,6.590909091,4.0,3.529411765,6.642857143,1.384615385,5.916666667,611.6076923,3.7753191218294777,,excluded
9925,应用,0.48,0.82,25,1.92,1.26,25,0.57,0.94,14,0.36,0.67,11,1.83,1.34,12,2.0,1.22,13,2,102,12,2.533333333,3.8,4.25,2.25,6.681818182,4.3,3.3125,4.857142857,1.461538462,4.923076923,597.9714286,2.012837224705172,,excluded
9933,英明,1.88,0.83,25,2.5,1.14,26,1.8,0.77,15,2.0,0.94,10,2.15,1.34,13,2.85,0.8,13,1,36,16,3.133333333,3.6,4.375,3.333333333,5.409090909,2.615384615,2.285714286,2.25,1.466666667,4.384615385,590.5346154,1.568201724066995,,excluded
9934,英文,0.29,1.0,24,1.65,1.26,26,0.27,1.01,11,0.31,1.03,13,1.62,1.45,13,1.69,1.11,13,1,225,12,1.461538462,5.166666667,5.428571429,4.857142857,6.818181818,4.25,4.375,5.416666667,1.466666667,5.461538462,578.1464286,2.3541084391474008,,excluded
9935,英雄,2.42,0.64,26,3.27,0.63,22,2.18,0.6,11,2.6,0.63,15,3.45,0.69,11,3.09,0.54,11,3,1278,20,2.0,4.384615385,5.833333333,4.923076923,6.227272727,4.153846154,4.411764706,4.461538462,1.5625,6.142857143,567.3633333,3.106870544478654,外部常模义项数>2,excluded
9937,婴儿,0.84,1.14,25,1.96,1.21,25,1.0,1.29,7,0.78,1.11,18,1.54,1.2,13,2.42,1.08,12,1,759,13,2.0,6.071428571,7.0,4.75,5.85,4.714285714,4.375,4.153846154,1.4,6.083333333,564.8407407,2.8808135922807914,,excluded
9947,迎接,0.81,0.83,27,2.5,1.2,18,0.88,0.96,16,0.73,0.65,11,2.6,1.43,10,2.38,0.92,8,2,322,18,3.375,5.8,5.461538462,3.375,5.363636364,4.214285714,4.9375,3.0,1.428571429,6.071428571,590.9592593,2.509202522331103,,excluded
9961,营养,1.0,0.63,26,2.28,1.17,25,1.0,0.74,12,1.0,0.55,14,2.27,1.27,11,2.29,1.14,14,2,176,20,2.142857143,5.2,5.866666667,4.083333333,6.0,4.538461538,4.133333333,5.571428571,1.384615385,5.384615385,543.1346154,2.247973266361807,,excluded
9967,影片,0.36,0.95,25,2.0,1.13,26,0.31,1.18,13,0.42,0.67,12,2.15,1.14,13,1.85,1.14,13,1,252,19,2.571428571,4.071428571,5.6875,4.133333333,5.863636364,3.0,4.823529412,3.733333333,1.625,6.153846154,532.0962963,2.403120521175818,,excluded
9971,影响,-0.14,0.83,22,2.07,1.0,27,0.0,0.95,12,-0.3,0.67,10,1.91,1.14,11,2.19,0.91,16,2,1990,24,2.333333333,3.583333333,4.230769231,3.857142857,6.409090909,3.571428571,3.588235294,6.2,1.769230769,4.8,555.0086957,3.2990712600274095,,excluded
9976,影子,0.15,0.92,26,1.46,1.24,26,0.0,1.0,13,0.31,0.85,13,1.46,1.51,13,1.46,0.97,13,1,256,18,2.454545455,3.642857143,5.6,3.933333333,5.727272727,6.333333333,4.588235294,3.5,1.636363636,6.133333333,591.5518519,2.4099331233312946,,excluded
9986,拥抱,1.23,0.86,26,2.38,1.16,21,1.31,0.75,13,1.15,0.99,13,2.5,1.18,10,2.27,1.19,11,1,680,16,2.428571429,5.466666667,6.466666667,5.866666667,6.19047619,5.642857143,5.1875,4.6,1.2,6.5625,544.7923077,2.833147111912785,,excluded
9988,拥挤,-0.79,0.66,24,2.27,1.34,26,-0.67,0.71,9,-0.87,0.64,15,2.06,1.39,16,2.6,1.26,10,2,144,17,2.25,5.0,6.230769231,4.428571429,6.272727273,5.857142857,4.823529412,5.0,1.615384615,5.666666667,585.5115385,2.161368002234975,,excluded
9989,拥有,0.64,0.57,25,2.38,1.27,26,0.6,0.51,15,0.7,0.67,10,1.92,1.26,13,2.85,1.14,13,1,2391,14,2.333333333,2.928571429,4.6,4.0,5.636363636,4.692307692,4.0,4.75,1.866666667,5.461538462,579.6766667,3.3787611753163733,,excluded
10006,勇气,2.04,0.64,28,2.82,1.01,22,2.29,0.61,14,1.79,0.58,14,2.6,0.55,5,2.88,1.11,17,1,817,13,2.230769231,4.133333333,4.071428571,5.714285714,6.045454545,6.071428571,4.25,5.1875,1.266666667,5.076923077,504.4357143,2.912753303671323,,positive_pool
10010,用处,0.39,0.66,23,1.88,1.13,25,0.23,0.6,13,0.6,0.7,10,2.25,1.16,8,1.71,1.1,17,1,181,10,2.571428571,3.857142857,4.2,3.666666667,6.454545455,2.25,3.470588235,4.333333333,1.6875,5.153846154,596.3576923,2.2600713879850747,,excluded
10012,用功,1.5,0.93,24,2.12,1.34,26,1.43,0.79,7,1.53,1.01,17,2.19,1.33,16,2.0,1.41,10,2,65,10,1.714285714,4.733333333,4.5,4.571428571,6.227272727,3.071428571,4.5625,4.625,1.933333333,5.384615385,587.8928571,1.8195439355418688,,excluded
10013,用力,0.5,0.8,22,2.61,1.05,31,0.73,0.79,11,0.27,0.79,11,2.67,1.0,9,2.59,1.1,22,3,204,7,1.928571429,4.153846154,4.642857143,3.0,5.590909091,5.066666667,5.0,3.6875,1.133333333,5.6875,587.15,2.311753861055754,外部常模义项数>2,excluded
10015,用品,0.21,0.66,24,1.32,1.21,22,0.17,0.98,6,0.22,0.55,18,1.3,1.25,10,1.33,1.23,12,1,273,14,1.857142857,3.3125,4.9375,3.928571429,5.954545455,5.571428571,2.6,3.8125,1.714285714,5.5,596.7230769,2.437750562820388,,excluded
10016,用途,0.5,0.83,24,2.17,1.3,23,0.67,1.0,9,0.4,0.74,15,2.54,1.13,13,1.7,1.42,10,1,133,15,3.466666667,4.6,3.769230769,3.5,5.105263158,3.538461538,2.6,5.785714286,1.533333333,5.294117647,609.2148148,2.1271047983648077,,excluded
10024,优势,1.67,0.78,33,2.78,0.95,23,1.54,0.97,13,1.75,0.64,20,3.0,0.93,15,2.38,0.92,8,1,439,14,2.545454545,5.357142857,4.0,4.4,6.909090909,5.0,4.470588235,5.8125,1.818181818,5.266666667,563.6444444,2.6434526764861874,,excluded
10026,优秀,2.32,0.75,25,3.08,0.64,25,2.13,0.81,16,2.67,0.5,9,2.75,0.71,8,3.24,0.56,17,1,922,13,2.272727273,4.846153846,5.133333333,4.928571429,6.227272727,5.615384615,4.6,4.142857143,1.533333333,5.8,526.9,2.965201701025912,,excluded
10031,忧虑,-1.0,0.98,26,2.32,0.99,22,-1.18,0.87,11,-0.87,1.06,15,2.5,0.9,12,2.1,1.1,10,1,82,17,3.0,5.538461538,4.909090909,4.076923077,6.772727273,4.8,4.176470588,3.6,1.307692308,5.692307692,641.696,1.919078092376074,,excluded
10039,悠久,1.36,0.91,28,2.21,1.06,24,0.91,0.7,11,1.65,0.93,17,2.55,0.93,11,1.92,1.12,13,1,57,14,2.375,3.75,3.9375,2.823529412,5.952380952,5.866666667,3.352941176,2.866666667,1.533333333,4.3125,695.7428571,1.7634279935629373,,excluded
10045,犹豫,-0.92,0.57,25,2.21,1.06,24,-0.82,0.6,11,-1.0,0.55,14,2.33,0.89,12,2.08,1.24,12,1,367,22,2.857142857,4.466666667,4.125,3.9375,5.681818182,5.3,4.6,5.133333333,1.0,5.933333333,613.5615385,2.5658478186735176,,excluded
10051,邮票,0.42,0.72,24,1.19,1.17,26,0.25,0.45,12,0.58,0.9,12,0.92,1.19,13,1.46,1.13,13,1,84,18,2.0,5.2,6.0,4.357142857,5.409090909,4.357142857,4.5625,4.375,1.533333333,5.333333333,580.725,1.9294189257142926,,excluded
10061,油漆,-0.25,0.53,24,1.52,1.06,29,-0.38,0.74,8,-0.19,0.4,16,2.0,0.85,12,1.18,1.07,17,2,159,22,3.25,3.727272727,6.928571429,2.4,5.681818182,5.384615385,3.25,2.142857143,1.375,6.0,599.028,2.2041199826559246,,excluded
10063,游击,0.16,1.07,25,2.1,1.21,20,0.09,1.04,11,0.21,1.12,14,1.9,1.29,10,2.3,1.16,10,2,30,17,2.833333333,3.461538462,4.928571429,2.214285714,5.095238095,6.857142857,3.8125,1.642857143,1.8,4.133333333,596.108,1.4913616938342726,,excluded
10070,游泳,0.85,0.82,27,2.04,1.04,24,0.7,0.95,10,0.94,0.75,17,2.27,1.01,11,1.85,1.07,13,2,534,20,1.636363636,5.727272727,5.538461538,3.875,6.19047619,3.166666667,4.882352941,5.214285714,1.333333333,6.0,520.8,2.7283537820212285,,excluded
10073,友爱,1.79,0.78,24,2.38,1.13,26,1.64,0.93,14,2.0,0.47,10,2.45,0.93,11,2.33,1.29,15,1,28,14,1.583333333,5.214285714,4.8,5.214285714,6.047619048,4.75,4.466666667,4.466666667,1.466666667,5.466666667,705.488,1.462397997898956,,excluded
10074,友好,1.96,0.81,27,2.77,0.95,26,2.18,0.75,11,1.81,0.83,16,2.69,1.01,16,2.9,0.88,10,2,557,10,2.230769231,3.833333333,4.909090909,4.692307692,6.238095238,5.727272727,3.823529412,3.384615385,1.230769231,5.545454545,556.5222222,2.7466341989375787,,positive_pool
10076,友人,1.08,0.89,26,2.0,1.04,23,1.0,1.0,13,1.15,0.8,13,1.14,0.9,7,2.38,0.89,16,1,22,6,1.933333333,4.8,6.25,4.75,6.272727273,3.4,4.6875,4.714285714,1.384615385,5.615384615,553.7964286,1.3617278360175928,,excluded
10079,有关,0.21,0.54,34,1.76,1.22,21,0.38,0.65,13,0.1,0.44,21,2.0,1.29,13,1.38,1.06,8,2,2399,12,2.066666667,4.928571429,2.266666667,2.75,6.090909091,3.923076923,3.0,4.307692308,1.615384615,4.833333333,501.1366667,3.380211241711606,,excluded
10082,有利,1.42,0.88,24,2.63,0.84,27,1.36,1.08,14,1.5,0.53,10,2.82,0.98,11,2.5,0.73,16,1,381,13,3.133333333,5.214285714,3.153846154,3.0,6.272727273,3.692307692,4.0,5.928571429,1.733333333,5.823529412,588.0928571,2.582063362911709,,excluded
10084,有趣,1.38,0.7,26,2.64,0.95,25,1.58,0.79,12,1.21,0.58,14,2.64,1.03,11,2.64,0.93,14,1,2709,21,2.3,3.538461538,3.416666667,5.384615385,5.772727273,6.307692308,4.705882353,5.615384615,1.8125,5.857142857,490.0518519,3.432969290874406,,excluded
10088,有效,1.36,0.68,28,2.63,0.82,24,1.33,0.65,12,1.38,0.72,16,2.82,0.4,11,2.46,1.05,13,1,901,16,2.923076923,3.416666667,4.727272727,2.846153846,6.047619048,2.363636364,2.705882353,5.076923077,1.357142857,5.090909091,580.9,2.9552065375419416,明显多义或语境依赖,excluded
10091,有意,-0.04,1.06,25,2.38,0.85,26,-0.08,1.26,13,0.0,0.85,12,2.08,0.95,13,2.69,0.63,13,2,482,19,2.357142857,4.384615385,3.214285714,3.066666667,5.5,3.666666667,3.375,4.3125,1.8,5.0625,648.7846154,2.683947130751512,,excluded
10092,有用,1.44,0.87,25,2.54,1.03,26,1.4,0.99,15,1.5,0.71,10,2.42,1.24,12,2.64,0.84,14,1,464,11,2.0,2.222222222,4.384615385,3.0,6.409090909,4.777777778,2.25,4.928571429,1.833333333,6.272727273,528.3766667,2.667452952889954,,excluded
10095,右边,0.04,0.35,25,1.53,1.42,17,0.0,0.38,15,0.1,0.32,10,2.0,1.32,9,1.0,1.41,8,1,603,10,1.571428571,4.4,5.2,3.333333333,6.045454545,5.714285714,3.25,5.2,1.2,6.625,583.2538462,2.7810369386211318,,excluded
10106,幼稚,-1.0,0.71,25,2.0,1.11,27,-1.08,0.51,12,-0.92,0.86,13,1.29,1.11,7,2.25,1.02,20,2,257,18,2.8,4.571428571,3.533333333,3.833333333,6.818181818,3.0,3.8125,5.0,1.769230769,4.5,590.7230769,2.41161970596323,,excluded
10133,娱乐,0.79,0.93,24,2.39,1.15,31,0.83,1.03,12,0.75,0.87,12,2.11,1.36,9,2.5,1.06,22,2,582,15,2.866666667,4.785714286,4.933333333,3.538461538,6.227272727,4.5,4.352941176,5.785714286,2.0625,6.0,550.1392857,2.765668554759014,,excluded
10137,渔民,0.52,0.71,25,1.14,0.94,22,0.5,0.85,10,0.53,0.64,15,1.3,0.95,10,1.0,0.95,12,1,24,16,2.923076923,4.230769231,6.363636364,3.0,5.454545455,3.545454545,3.875,2.769230769,1.285714286,5.636363636,647.6444444,1.3979400086720377,,excluded
10138,愉快,2.12,0.6,25,2.65,1.06,26,2.1,0.57,10,2.13,0.64,15,3.13,0.99,8,2.44,1.04,18,1,1647,19,1.2,4.5,5.2,4.857142857,6.318181818,4.5,4.058823529,5.571428571,1.692307692,6.545454545,554.0142857,3.216957207361097,,positive_pool
10150,宇宙,0.67,1.02,21,2.65,1.29,26,0.79,1.12,14,0.43,0.79,7,2.29,1.27,14,3.08,1.24,12,1,476,14,2.142857143,4.846153846,4.857142857,2.933333333,6.772727273,5.25,4.235294118,3.142857143,1.384615385,5.666666667,592.1642857,2.678518379040114,,excluded
10156,雨水,0.16,0.75,25,1.55,1.18,22,0.15,0.9,13,0.17,0.58,12,1.33,1.03,6,1.63,1.26,16,1,72,12,2.142857143,5.785714286,6.142857143,3.928571429,6.045454545,5.714285714,5.3125,4.5625,1.357142857,5.769230769,610.3592593,1.863322860120456,,excluded
10158,语法,0.45,1.0,20,1.19,1.11,27,0.57,1.13,7,0.38,0.96,13,1.0,1.2,8,1.26,1.1,19,2,52,17,2.615384615,5.25,4.357142857,3.0,6.227272727,5.583333333,2.9375,3.833333333,1.4,4.384615385,605.9423077,1.724275869600789,,excluded
10159,语文,0.35,0.63,26,1.68,1.36,22,0.36,0.67,11,0.33,0.62,15,2.09,1.51,11,1.27,1.1,11,1,11,13,1.0,3.533333333,5.8125,4.384615385,6.409090909,3.692307692,5.066666667,3.5,1.411764706,5.615384615,547.1423077,1.0791812460476249,,excluded
10160,语言,0.22,0.6,23,1.77,1.07,22,0.0,0.0,8,0.33,0.72,15,1.83,1.03,12,1.7,1.16,10,2,745,16,1.727272727,5.545454545,4.692307692,4.0625,6.045454545,3.916666667,4.705882353,5.357142857,1.416666667,6.333333333,586.3285714,2.8727388274726686,,excluded
10163,玉米,0.57,0.93,21,1.56,1.16,25,0.69,0.85,13,0.38,1.06,8,1.83,1.11,12,1.31,1.18,13,1,381,11,2.0,2.866666667,6.466666667,3.75,5.619047619,5.857142857,4.3125,3.8125,1.4,6.470588235,583.9769231,2.582063362911709,,excluded
10185,欲望,-1.0,0.98,24,2.76,0.99,29,-0.67,1.0,9,-1.2,0.94,15,2.83,0.83,12,2.71,1.1,17,1,434,22,2.75,4.933333333,4.625,4.916666667,5.090909091,5.333333333,3.823529412,3.6875,1.6,4.5625,606.8192308,2.6384892569546374,,excluded
10190,遇见,0.54,0.72,24,2.3,1.03,27,0.57,0.76,14,0.5,0.71,10,2.27,0.9,11,2.31,1.14,16,1,862,16,1.818181818,5.333333333,5.8,5.357142857,6.238095238,5.0,4.533333333,4.428571429,1.5,6.0,609.0,2.9360107957152097,,excluded
10215,原来,0.15,0.62,33,1.45,1.1,22,0.33,0.78,12,0.05,0.5,21,1.64,1.15,14,1.13,0.99,8,3,1996,17,2.909090909,3.461538462,4.4,3.538461538,6.318181818,5.0,4.6,5.285714286,1.533333333,4.666666667,542.1185185,3.3003780648707024,外部常模义项数>2,excluded
10216,原理,0.44,0.58,25,1.43,1.03,21,0.36,0.67,11,0.5,0.52,14,1.55,1.13,11,1.3,0.95,10,1,135,21,3.090909091,2.615384615,3.0,3.384615385,5.909090909,3.2,2.823529412,3.8,1.384615385,4.769230769,559.4833333,2.1335389083702174,,excluded
10217,原谅,1.0,0.98,24,2.35,1.34,23,0.64,1.03,11,1.31,0.85,13,2.19,1.33,16,2.71,1.38,7,1,1863,20,2.533333333,3.8,4.230769231,4.6875,5.772727273,4.461538462,3.866666667,4.5,1.6,6.117647059,570.7740741,3.2704459080179626,,excluded
10218,原料,0.04,0.2,25,1.82,1.06,28,0.0,0.0,8,0.06,0.24,17,1.64,0.81,11,1.94,1.2,17,1,95,20,3.272727273,4.076923077,4.866666667,2.0,5.285714286,5.307692308,4.666666667,2.538461538,1.5,5.6,590.8769231,1.9822712330395684,,excluded
10219,原始,-0.08,0.74,26,1.27,1.2,22,-0.31,0.63,13,0.15,0.8,13,0.5,0.84,6,1.56,1.21,16,2,341,18,3.2,4.181818182,4.307692308,3.153846154,5.727272727,6.307692308,2.6,3.0,1.6875,5.333333333,637.6107143,2.534026106056135,,excluded
